activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,History,Location,False,False,False,False,False,False,False,False,False,False,,Location History,Location History,False,False,False,LocationHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LocationHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/LocationHistory/describe', 'sobject': '/services/data/v59.0/sobjects/LocationHistory'})"
False,Share,Location,True,False,False,False,True,False,False,False,False,False,,Location Share,Location Share,False,False,False,LocationShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LocationShare/{ID}', 'describe': '/services/data/v59.0/sobjects/LocationShare/describe', 'sobject': '/services/data/v59.0/sobjects/LocationShare'})"
False,,,True,False,False,False,True,False,False,False,False,False,20X,Location Trust Measure,Location Trust Measures,True,False,True,LocationTrustMeasure,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/LocationTrustMeasure/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/LocationTrustMeasure/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/LocationTrustMeasure/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/LocationTrustMeasure/describe', 'quickActions': '/services/data/v59.0/sobjects/LocationTrustMeasure/quickActions', 'layouts': '/services/data/v59.0/sobjects/LocationTrustMeasure/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/LocationTrustMeasure'})"
False,Share,LocationTrustMeasure,True,False,False,False,True,False,False,False,False,False,,Location Trust Measure Share,Location Trust Measure Share,False,False,False,LocationTrustMeasureShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LocationTrustMeasureShare/{ID}', 'describe': '/services/data/v59.0/sobjects/LocationTrustMeasureShare/describe', 'sobject': '/services/data/v59.0/sobjects/LocationTrustMeasureShare'})"
False,ChangeEvent,Location__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Location,Change Event: Location,False,False,False,Location__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Location__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Location__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Location__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Location__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a0k,Location,Locations,True,False,True,Location__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Location__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Location__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Location__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Location__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Location__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Location__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Location__c'})"
False,,,False,False,False,False,False,False,False,False,False,False,04F,Login Geo Data,Login Geo Data,False,False,False,LoginGeo,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LoginGeo/{ID}', 'describe': '/services/data/v59.0/sobjects/LoginGeo/describe', 'sobject': '/services/data/v59.0/sobjects/LoginGeo'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Ya,Login History,Login History,False,False,False,LoginHistory,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LoginHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/LoginHistory/describe', 'sobject': '/services/data/v59.0/sobjects/LoginHistory'})"
False,,,False,False,False,False,True,False,False,False,False,False,710,Login IP,Login IP,False,False,False,LoginIp,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LoginIp/{ID}', 'describe': '/services/data/v59.0/sobjects/LoginIp/describe', 'sobject': '/services/data/v59.0/sobjects/LoginIp'})"
False,,,False,False,False,False,False,False,False,False,False,False,0PH,Logout Event Stream,Logout Event Streams,False,False,False,LogoutEventStream,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LogoutEventStream/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/LogoutEventStream/eventSchema', 'describe': '/services/data/v59.0/sobjects/LogoutEventStream/describe', 'sobject': '/services/data/v59.0/sobjects/LogoutEventStream'})"
False,,,False,False,False,False,False,False,False,False,False,False,,Lookups from Activity,Lookups from Activities,False,False,False,LookedUpFromActivity,False,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/LookedUpFromActivity/{ID}', 'describe': '/services/data/v59.0/sobjects/LookedUpFromActivity/describe', 'sobject': '/services/data/v59.0/sobjects/LookedUpFromActivity'})"
False,,,False,False,False,False,False,False,False,False,False,False,873,ML Model,ML Models,False,False,False,MLModel,True,True,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MLModel/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/MLModel/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/MLModel/describe', 'sobject': '/services/data/v59.0/sobjects/MLModel'})"
False,,,False,False,False,False,False,False,False,False,False,False,876,ML Model Factor,ML Model Factors,False,False,False,MLModelFactor,True,True,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MLModelFactor/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/MLModelFactor/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/MLModelFactor/describe', 'sobject': '/services/data/v59.0/sobjects/MLModelFactor'})"
False,,,False,False,False,False,False,False,False,False,False,False,877,ML Model Factor Component,ML Model Factor Components,False,False,False,MLModelFactorComponent,True,True,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MLModelFactorComponent/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/MLModelFactorComponent/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/MLModelFactorComponent/describe', 'sobject': '/services/data/v59.0/sobjects/MLModelFactorComponent'})"
False,,,False,False,False,False,False,False,False,False,False,False,874,ML Model Metric,ML Model Metrics,False,False,False,MLModelMetric,True,True,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MLModelMetric/{ID}', 'describe': '/services/data/v59.0/sobjects/MLModelMetric/describe', 'sobject': '/services/data/v59.0/sobjects/MLModelMetric'})"
False,,,False,False,False,False,False,False,False,False,False,False,6gt,ML Prediction Definition,ML Prediction Definitions,False,False,False,MLPredictionDefinition,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MLPredictionDefinition/{ID}', 'describe': '/services/data/v59.0/sobjects/MLPredictionDefinition/describe', 'sobject': '/services/data/v59.0/sobjects/MLPredictionDefinition'})"
False,,,False,False,False,False,False,False,False,False,False,False,7gh,ML Recommendation Definition,ML Recommendation Definitions,False,False,False,MLRecommendationDefinition,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MLRecommendationDefinition/{ID}', 'describe': '/services/data/v59.0/sobjects/MLRecommendationDefinition/describe', 'sobject': '/services/data/v59.0/sobjects/MLRecommendationDefinition'})"
False,,,True,False,False,False,True,False,False,False,False,False,0JZ,Macro,Macros,True,False,True,Macro,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Macro/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Macro/{ID}', 'describe': '/services/data/v59.0/sobjects/Macro/describe', 'layouts': '/services/data/v59.0/sobjects/Macro/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Macro'})"
False,ChangeEvent,Macro,False,False,False,False,False,False,False,False,False,False,,Macro Change Event,Macro Change Event,False,False,False,MacroChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/MacroChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/MacroChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/MacroChangeEvent'})"
False,History,Macro,False,False,False,False,False,False,False,False,False,False,,Macro History,Macro History,False,False,False,MacroHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/MacroHistory/describe', 'sobject': '/services/data/v59.0/sobjects/MacroHistory'})"
False,,,True,False,False,False,True,False,False,False,False,False,0Ji,Macro Instruction,Macro Instructions,False,False,False,MacroInstruction,True,True,True,False,False,True,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroInstruction/{ID}', 'describe': '/services/data/v59.0/sobjects/MacroInstruction/describe', 'sobject': '/services/data/v59.0/sobjects/MacroInstruction'})"
False,ChangeEvent,MacroInstruction,False,False,False,False,False,False,False,False,False,False,,Macro Instruction Change Event,Macro Instruction Change Event,False,False,False,MacroInstructionChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroInstructionChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/MacroInstructionChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/MacroInstructionChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/MacroInstructionChangeEvent'})"
False,Share,Macro,True,False,False,False,True,False,False,False,False,False,,Macro Share,Macro Share,False,False,False,MacroShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroShare/{ID}', 'describe': '/services/data/v59.0/sobjects/MacroShare/describe', 'sobject': '/services/data/v59.0/sobjects/MacroShare'})"
False,,,False,False,False,False,True,False,False,False,False,False,5ML,Macro Usage,Macro Usages,False,False,False,MacroUsage,True,True,True,False,True,True,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroUsage/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/MacroUsage/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/MacroUsage/describe', 'sobject': '/services/data/v59.0/sobjects/MacroUsage'})"
False,Share,MacroUsage,True,False,False,False,True,False,False,False,False,False,,Macro Usage Share,Macro Usage Share,False,False,False,MacroUsageShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MacroUsageShare/{ID}', 'describe': '/services/data/v59.0/sobjects/MacroUsageShare/describe', 'sobject': '/services/data/v59.0/sobjects/MacroUsageShare'})"
False,,,True,False,False,False,True,False,False,False,False,False,01H,Mail Merge Template,Mail Merge Template,False,False,False,MailmergeTemplate,True,True,True,False,False,True,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/MailmergeTemplate/{ID}', 'describe': '/services/data/v59.0/sobjects/MailmergeTemplate/describe', 'sobject': '/services/data/v59.0/sobjects/MailmergeTemplate'})"
False,,,False,False,False,False,False,False,False,False,False,False,20Y,Managed Content,Managed Contents,True,False,False,ManagedContent,True,True,True,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/ManagedContent/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/ManagedContent/{ID}', 'describe': '/services/data/v59.0/sobjects/ManagedContent/describe', 'layouts': '/services/data/v59.0/sobjects/ManagedContent/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/ManagedContent'})"
False,,,False,False,False,False,False,False,False,False,False,False,0ap,Managed Content Channel,Managed Content Channels,False,False,False,ManagedContentChannel,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ManagedContentChannel/{ID}', 'describe': '/services/data/v59.0/sobjects/ManagedContentChannel/describe', 'sobject': '/services/data/v59.0/sobjects/ManagedContentChannel'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Zu,Managed Content Space,Managed Content Spaces,False,False,True,ManagedContentSpace,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ManagedContentSpace/{ID}', 'describe': '/services/data/v59.0/sobjects/ManagedContentSpace/describe', 'sobject': '/services/data/v59.0/sobjects/ManagedContentSpace'})"
False,,,False,False,False,False,False,False,False,False,False,False,9Ps,Managed Content Variant,Managed Content Variants,True,False,False,ManagedContentVariant,True,True,True,True,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/ManagedContentVariant/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/ManagedContentVariant/{ID}', 'describe': '/services/data/v59.0/sobjects/ManagedContentVariant/describe', 'layouts': '/services/data/v59.0/sobjects/ManagedContentVariant/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/ManagedContentVariant'})"
False,ChangeEvent,ManagedContentVariant,False,False,False,False,False,False,False,False,False,False,,Managed Content Variant Change Event,Managed Content Variant Change Event,False,False,False,ManagedContentVariantChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ManagedContentVariantChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/ManagedContentVariantChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/ManagedContentVariantChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/ManagedContentVariantChangeEvent'})"
False,ChangeEvent,Manager_Log__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Manager Log,Change Event: Manager Log,False,False,False,Manager_Log__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Manager_Log__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Manager_Log__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Manager_Log__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Manager_Log__ChangeEvent'})"
False,History,Manager_Log__c,False,False,False,False,False,False,False,False,False,False,,History: Manager Log,History: Manager Log,False,False,False,Manager_Log__History,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Manager_Log__History/{ID}', 'describe': '/services/data/v59.0/sobjects/Manager_Log__History/describe', 'sobject': '/services/data/v59.0/sobjects/Manager_Log__History'})"
False,,,True,True,False,False,True,False,False,False,False,False,a1d,Manager Log,Manager Logs,True,False,True,Manager_Log__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Manager_Log__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Manager_Log__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Manager_Log__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Manager_Log__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Manager_Log__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Manager_Log__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Manager_Log__c'})"
